id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,phone_masked,phone_from_leadkey,phone_type,phone_match_score,phone_frequency,phone_quality,reachability_score,kpay_relevant,has_address,has_sector,name_suburb_dup,state_clean
2272515,L_6197307548,9730 7548,Famous Treasure Chinese Restaurant,,,"13 Stamford Rd, #02-28 Capitol Singapore, Singapore 178905",F&B,Dine-in Restaurant,Chinese restaurant,False,6197307548,unknown,0.2,1,Level 2,3,True,True,True,False,
2272516,L_6187574622,8757 4622,Imperial Grand Cantonese Cuisine,,,"11 Sam Leong Rd, #03-01 TRIO BUILDING, Singapore 207903",F&B,Dine-in Restaurant,Asian restaurant,False,6187574622,unknown,0.2,1,Level 2,3,True,True,True,False,
2272517,L_6162266388,6226 6388,Fortune Garden,,,"61 Pagoda St, MRT Exit A, Singapore 059220",F&B,Dine-in Restaurant,Chinese restaurant,False,6162266388,unknown,0.2,1,Level 2,3,True,True,True,False,
2272518,L_6168340660,6834 0660,Tunglok Signatures,,,"1 Tanglin Rd, #02-18 Rendezvous Hotel, Singapore 247905",F&B,Dine-in Restaurant,Chinese restaurant,False,6168340660,unknown,0.2,1,Level 2,3,True,True,True,True,
2272519,L_6183236889,8323 6889,乐膳Leshan,,,"Cuppage Rd, 33号Cuppage Terrace 邮政编码: 229458",F&B,Dine-in Restaurant,Chinese restaurant,False,6183236889,unknown,0.2,1,Level 2,3,True,True,True,False,
2272520,L_6187705043,8770 5043,East Treasure Chinese Restaurant,,,"470 Lor 6 Toa Payoh, #01-72, Singapore 310470",F&B,Dine-in Restaurant,Chinese restaurant,False,6187705043,unknown,0.2,1,Level 2,3,True,True,True,False,
2272521,L_6167373488,6737 3488,Fook Kin,,,"111 Killiney Rd, Singapore 239553",F&B,Dine-in Restaurant,Chinese restaurant,False,6167373488,unknown,0.2,1,Level 2,3,True,True,True,False,
2272522,L_6163527877,6352 7877,Nanjing Impressions 南京大牌档,,,"68 Orchard Rd, #04-46, Singapore 238839",F&B,Dine-in Restaurant,Chinese restaurant,False,6163527877,unknown,0.2,1,Level 2,3,True,True,True,False,
2272523,L_6167362118,6736 2118,Imperial Treasure Fine Teochew Cuisine,,,"Orchard Turn, #03-05 ION Orchard, 2, Singapore 238801",F&B,Dine-in Restaurant,Chinese restaurant,False,6167362118,unknown,0.2,1,Level 2,3,True,True,True,False,
2272524,L_6162215073,6221 5073,Hillman Restaurant,,,"135 Kitchener Rd, Singapore 208518",F&B,Dine-in Restaurant,Chinese restaurant,False,6162215073,unknown,0.2,1,Level 2,3,True,True,True,False,
2272525,L_6167333476,6733 3476,Xi Yan Shaw,,,"1 Scotts Rd, #03 - 12 / 13, Singapore 228208",F&B,Dine-in Restaurant,Chinese restaurant,False,6167333476,unknown,0.2,1,Level 2,3,True,True,True,False,
2272526,L_6162971398,6297 1398,Hand In Hand Beijing Restaurant,,,"143 Jln Besar, Singapore 208859",F&B,Dine-in Restaurant,Chinese restaurant,False,6162971398,unknown,0.2,1,Level 2,3,True,True,True,False,
2272527,L_6131382531,3138 2531,Xin Cuisine Chinese Restaurant,,,"Outram Rd, Level 4 317, Singapore 169075",F&B,Dine-in Restaurant,Chinese restaurant,False,6131382531,unknown,0.2,1,Level 2,3,True,True,True,False,
2272528,L_6188112000,8811 2000,Oriental Chinese Restaurant,,,"193, 195, 197 New Bridge Rd, 059425",F&B,Dine-in Restaurant,Chinese restaurant,False,6188112000,unknown,0.2,1,Level 2,3,True,True,True,False,
2272529,L_6167883637,6788 3637,Zui Yu Xuan Teochew Cuisine 醉宇轩经典潮膳,,,"130/131 Amoy St, Far East Square, Singapore 049959",F&B,Dine-in Restaurant,Chinese restaurant,False,6167883637,unknown,0.2,1,Level 2,3,True,True,True,False,
2272574,L_6116047761001,+1 604-776-1001,Kojan Sushi & Korean Food,,,"33640 South Fraser Way, Abbotsford, BC V2S 2B9, Canada",F&B,Dine-in Restaurant,Sushi restaurant,False,6116047761001,landline,0.2,1,Level 2,3,True,True,True,False,
2272575,L_61441224596537,+44 1224 596537,Seoul Restaurant Korean Bbq & Japanese Aberdeen,,,"13 Crown St, Aberdeen AB11 6HA, United Kingdom",F&B,Dine-in Restaurant,Japanese restaurant,False,61441224596537,landline,0.2,1,Level 2,3,True,True,True,False,
2272580,L_61441224356826,+44 1224 356826,Viet An,,,"73-75 Skene St, Aberdeen AB10 1QD, United Kingdom",F&B,Dine-in Restaurant,Restaurant,False,61441224356826,landline,0.2,1,Level 2,3,True,True,True,False,
2272581,L_6119122013534,+1 912-201-3534,Pj Thai,GA,,"147 Abercorn St, Savannah, GA 31401, United States",F&B,Dine-in Restaurant,Thai restaurant,False,6119122013534,landline,0.2,1,Level 2,3,True,True,True,False,
2272583,L_61441224973825,+44 1224 973825,Mediterranean (Aberdeen),,,"24-26 Thistle St, Aberdeen AB10 1XD, United Kingdom",F&B,Dine-in Restaurant,Restaurant,False,61441224973825,landline,0.2,1,Level 2,3,True,True,True,False,
2272587,L_6118582083988,+1 858-208-3988,Mexicanbar,CA,,"12213 Poway Rd, Poway, CA 92064, United States",F&B,Dine-in Restaurant,Mexican restaurant,False,6118582083988,landline,0.2,1,Level 2,3,True,True,True,False,
2272601,L_6117055034476,+1 705-503-4476,Cocina Mexicana,,,"5 Mulcaster St, Barrie, ON L4M 3L9, Canada",F&B,Dine-in Restaurant,Mexican restaurant,False,6117055034476,landline,0.2,1,Level 2,3,True,True,True,False,
2272602,L_6116133896372,+1 613-389-6372,Mesa Fresca Kingston,,,"1347 Gardiners Rd, Kingston, ON K7P 0L8, Canada",F&B,Dine-in Restaurant,Mexican restaurant,False,6116133896372,landline,0.2,1,Level 2,3,True,True,True,False,
2272603,L_6116472453663,+1 647-245-3663,Enchilados Taquería,,,"1993 Keele St, York, ON M6M 3Y3, Canada",F&B,Dine-in Restaurant,Restaurant,False,6116472453663,landline,0.2,1,Level 2,3,True,True,True,False,
2272604,L_616494441076,+64 9 444 1076,Mama Loco,,,"219 Don McKinnon Drive, Albany, Auckland 0632, New Zealand",F&B,Dine-in Restaurant,Mexican restaurant,False,616494441076,landline,0.2,1,Level 2,3,True,True,True,False,
2272605,L_6116473472931,+1 647-347-2931,Hacienda Las Americas,,,"424 College St, Toronto, ON M5T 1T3, Canada",F&B,Dine-in Restaurant,Mexican restaurant,False,6116473472931,landline,0.2,1,Level 2,3,True,True,True,False,
2272606,L_6119052745255,+1 905-274-5255,El Mariachi Tacos And Churros Port Credit,,,"121 Lakeshore Rd W, Mississauga, ON L5H 2E3, Canada",F&B,Dine-in Restaurant,Restaurant,False,6119052745255,landline,0.2,1,Level 2,3,True,True,True,False,
2272607,L_6116473496603,+1 647-349-6603,Mexitaco On Victoria Park,,,"1109 Victoria Park Ave, Scarborough, ON M4B 2K2, Canada",F&B,Dine-in Restaurant,Mexican restaurant,False,6116473496603,landline,0.2,1,Level 2,3,True,True,True,False,
2272608,L_6114165165553,+1 416-516-5553,Los Cantaritos Dufferin,,,"1009 Dufferin St, Toronto, ON M6H 4B2, Canada",F&B,Dine-in Restaurant,Mexican restaurant,False,6114165165553,landline,0.2,1,Level 2,3,True,True,True,False,
2272623,L_6114187808035,+1 418-780-8035,Sports Experts-Atmosphere,,,"2450 Boul Laurier, Québec, QC G1V 2L1, Canada",Retail,Others,Sporting goods store,False,6114187808035,landline,0.2,1,Level 2,3,True,True,True,False,
2272624,L_6114505340764,+1 450-534-0764,Sports Experts Atmosphere Bromont,,,"550 Pl. Champetre, Bromont, Quebec J2L 0A1, Canada",Retail,Others,Outdoor sports store,False,6114505340764,landline,0.2,1,Level 2,3,True,True,True,False,
2272625,L_6118197772222,+1 819-777-2222,Sports Experts,,,"207 Boul des Grives, Gatineau, QC J9A 0C7, Canada",Retail,Others,Outdoor sports store,False,6118197772222,landline,0.2,1,Level 2,3,True,True,True,True,
2272626,L_6114505813220,+1 450-581-3220,Sports Experts - Atmosphere,,,"Galeries Rive Nord, 100 Boul. Brien souli, Repentigny, QC J6A 4P1, Canada",Retail,Others,Sporting goods store,False,6114505813220,landline,0.2,1,Level 2,3,True,True,True,True,
2272627,L_6114503480937,+1 450-348-0937,Sports Experts,,,"600 Rue Pierre-Caisse, Saint-Jean-sur-Richelieu, QC J3A 1M1, Canada",Retail,Others,Sporting goods store,False,6114503480937,landline,0.2,1,Level 2,3,True,True,True,True,
2272628,L_6114186276665,+1 418-627-6665,Sports Experts,,,"200 Rue Bouvier, Québec, QC G2J 1R8, Canada",Retail,Others,Sporting goods store,False,6114186276665,landline,0.2,1,Level 2,3,True,True,True,True,
2272629,L_6114507743135,+1 450-774-3135,Sports Experts,,,"3200 Bd Laframboise #1690, Saint-Hyacinthe, Quebec J2S 4Z5, Canada",Retail,Others,Sporting goods store,False,6114507743135,landline,0.2,1,Level 2,3,True,True,True,True,
2272631,L_6114188482122,+1 418-848-2122,Atelier Cgs - Commencal | Spherik,,,"2757 Bd Talbot Bâtiment D, Stoneham-et-Tewkesbury, QC G3C 1K2, Canada",Retail,Others,Bicycle Shop,False,6114188482122,landline,0.2,1,Level 2,3,True,True,True,False,
2272632,L_6113437802070,+1 343-780-2070,Bushtukah - Orléans,,,"2016 Tenth Line Rd Unit 1, Orléans, ON K4A 3W3, Canada",Retail,Others,Bicycle Shop,False,6113437802070,landline,0.2,1,Level 2,3,True,True,True,False,
2272633,L_6116138313604,+1 613-831-3604,Bushtukah - Stittsville,,,"5607 Hazeldean Rd, Stittsville, ON K2S 0P5, Canada",Retail,Others,Outdoor sports store,False,6116138313604,landline,0.2,1,Level 2,3,True,True,True,False,
2272634,L_6116135100144,+1 613-510-0144,I.D.A. Vars Medical Pharmacy,,,"5875 Buckland Rd, Vars, ON K0A 3H0, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6116135100144,landline,0.2,1,Level 2,3,True,True,True,False,
2272635,L_6116137921170,+1 613-792-1170,Bushtukah - Westboro,,,"203 Richmond Rd, Ottawa, ON K1Z 6W4, Canada",Retail,Others,Bicycle Shop,False,6116137921170,landline,0.2,1,Level 2,3,True,True,True,False,
2272636,L_6118194253421,+1 819-425-3421,Sports Experts - Atmosphere,,,"370 Rte 117, Mont-Tremblant, Quebec J8E 0P3, Canada",Retail,Others,Outdoor sports store,False,6118194253421,landline,0.2,1,Level 2,3,True,True,True,True,
2272637,L_6115812248666,+1 581-224-8666,La Boutique Rover Sports,,,"1076 local 601 Bd Vachon N, Sainte-Marie, QC G6E 3P5, Canada",Retail,Others,Hockey supply store,False,6115812248666,landline,0.2,1,Level 2,3,True,True,True,False,
2272638,L_6114502272155,+1 450-227-2155,Atmosphere,,,"190 Chem. du Lac-Millette, Saint-Sauveur, QC J0R 1R6, Canada",Retail,Others,Outdoor sports store,False,6114502272155,landline,0.2,1,Level 2,3,True,True,True,False,
2272639,L_6114188724445,+1 418-872-4445,Soccer Sport Fitness,,,"3679 Rue de l'Hêtrière, Saint-Augustin-de-Desmaures, QC G3A 1X1, Canada",Retail,Others,Sporting goods store,False,6114188724445,landline,0.2,1,Level 2,3,True,True,True,False,
2272640,L_6118198681979,+1 819-868-1979,Giant Magog,,,"744 Rue Principale O, Magog, QC J1X 2B3, Canada",Retail,Others,Bicycle Shop,False,6118198681979,landline,0.2,1,Level 2,3,True,True,True,False,
2272641,L_6114507561645,+1 450-756-1645,Sports Experts - Atmosphere,,,"1075 Bd Firestone, Joliette, QC J6E 6X6, Canada",Retail,Others,Sporting goods store,False,6114507561645,landline,0.2,1,Level 2,3,True,True,True,True,
2272642,L_6118193764343,+1 819-376-4343,Sports Experts | Atmosphere,,,"4125 Bd des Forges, Trois-Rivières, QC G8Y 1W1, Canada",Retail,Others,Outdoor sports store,False,6118193764343,landline,0.2,1,Level 2,3,True,True,True,False,
2272643,L_6118195668882,+1 819-566-8882,Atmosphere Sherbrooke,,,"3400 Rue King Ouest, Sherbrooke, QC J1L 1C9, Canada",Retail,Others,Outdoor sports store,False,6118195668882,landline,0.2,1,Level 2,3,True,True,True,False,
2272644,L_6118193764340,+1 819-376-4340,Sports Experts | Atmosphere,,,"2944 Bd des Récollets, Trois-Rivières, QC G9A 6J2, Canada",Retail,Others,Outdoor sports store,False,6118193764340,landline,0.2,1,Level 2,3,True,True,True,True,
2272645,L_6114507777678,+1 450-777-7678,Sports Experts,,,"Galeries de Granby, 40 Rue Évangéline D76, Granby, Quebec J2G 8K1, Canada",Retail,Others,Sporting goods store,False,6114507777678,landline,0.2,1,Level 2,3,True,True,True,True,
2272646,L_6118193465286,+1 819-346-5286,Sports Experts,,,"3050 Boulevard De Portland, Sherbrooke, Quebec J1L 1K1, Canada",Retail,Others,Sporting goods store,False,6118193465286,landline,0.2,1,Level 2,3,True,True,True,True,
2272647,L_6118193036699,+1 819-303-6699,Vélozophie,,,"710 Boulevard Saint-Joseph, Gatineau, Quebec J8Y 4A8, Canada",Retail,Others,Bicycle Shop,False,6118193036699,landline,0.2,1,Level 2,3,True,True,True,False,
2272648,L_6118195397416,+1 819-539-7416,Sports Experts - Atmosphere,,,"1 Rue de la Plaza-de-la-Mauricie, Shawinigan, QC G9N 7C1, Canada",Retail,Others,Sporting goods store,False,6118195397416,landline,0.2,1,Level 2,3,True,True,True,True,
2272650,L_6114452459413,+1 445-245-9413,Smoothie & Co.,PA,,"103 Makefield Rd, Morrisville, PA 19067, United States",Retail,Others,Juice shop,False,6114452459413,landline,0.2,1,Level 2,3,True,True,True,False,
2272721,L_61642108502973,+64 210 850 2973,Ashby Pies,,,"91 Ashby Avenue, St Heliers, Auckland 1071, New Zealand",F&B,Cafe & Dessert,Bakery,False,61642108502973,mobile,0.2,1,Level 2,3,True,True,True,False,
2272722,L_6116473688377,+1 647-368-8377,Yo!Sushi,,,"4205 Keele St unit8, North York, ON M3J 3T8, Canada",F&B,Dine-in Restaurant,Sushi restaurant,False,6116473688377,landline,0.2,1,Level 2,3,True,True,True,False,
2272743,L_6117146037602,+1 714-603-7602,Iguana'S Mexican Food,CA,,"2115 E Ball Rd, Anaheim, CA 92806, United States",F&B,Dine-in Restaurant,Mexican restaurant,False,6117146037602,landline,0.2,1,Level 2,3,True,True,True,False,
2272746,L_6113343295113,+1 334-329-5113,Sushi Bistro Auburn Japanese Restaurant,AL,,"1888 Ogletree Rd #170, Auburn, AL 36830, United States",F&B,Dine-in Restaurant,Japanese restaurant,False,6113343295113,landline,0.2,1,Level 2,3,True,True,True,False,
2272766,L_6117097259585,+1 709-725-9585,Pattiwagon Food Trailer,,,"20 Station Rd #18, Avondale, NL A0A 1B0, Canada",F&B,Dine-in Restaurant,Restaurant,False,6117097259585,landline,0.2,1,Level 2,3,True,True,True,False,
2272767,L_616433584617,+64 3 358 4617,Burnside Bowling Club,,,"330 Avonhead Road, Avonhead, Christchurch 8444, New Zealand",Others,Others,Lawn bowls club,False,616433584617,landline,0.2,1,Level 2,3,True,True,True,False,
2272770,L_6164211896039,+64 21 189 6039,Auckland Food Trailers,,,"26 Ash Road, Wiri, Auckland 2104, New Zealand",Others,Others,Trailer manufacturer,False,6164211896039,mobile,0.2,1,Level 2,3,True,True,True,False,
2272779,L_6127662246360,+27 66 224 6360,Franschhoek Wine Valley,,,"66B Huguenot St, Franschhoek, 7690, South Africa",Others,Others,Tourist information center,False,6127662246360,mobile,0.2,1,Level 2,3,True,True,True,False,
2272780,L_6113216046800,+1 321-604-6800,Latin Flavor Restaurant,FL,,"1565 Sarno Rd, Melbourne, FL 32935, United States",F&B,Dine-in Restaurant,Puerto Rican restaurant,False,6113216046800,landline,0.2,1,Level 2,3,True,True,True,False,
2272787,L_6116137322522,+1 613-732-2522,Pharmasave Rowan'S,,,"115 Pembroke St W, Pembroke, ON K8A 5M7, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6116137322522,landline,0.2,1,Level 2,3,True,True,True,False,
2272788,L_6116138233500,+1 613-823-3500,Pharmasave Fallowfield Pharmacy,,,"3500 Fallowfield Rd #1B, Nepean, ON K2J 4A7, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6116138233500,landline,0.2,1,Level 2,3,True,True,True,False,
2272789,L_6114182200101,+1 418-220-0101,Walmart Supercentre,,,"750 107e Rue, Saint-Georges, QC G5Y 0A1, Canada",Retail,Others,Department store,False,6114182200101,landline,0.2,1,Level 2,3,True,True,True,True,
2272790,L_6113432019249,+1 343-201-9249,Le Why Nutrition,,,"1404 Main St E, Hawkesbury, ON K6A 1C6, Canada",Retail,Others,Juice shop,False,6113432019249,landline,0.2,1,Level 2,3,True,True,True,False,
2272791,L_6112547324309,+1 254-732-4309,Wako Taco,TX,,"1800 Summer Ave, Waco, TX 76708, United States",F&B,Dine-in Restaurant,Mexican restaurant,False,6112547324309,landline,0.2,1,Level 2,3,True,True,True,False,
2272802,L_6188001119,8800 1119,Pomefresh Organic Pte Ltd,,,"10 Ubi Cres, #04-39 Ubi Techpark, Singapore 408564",Retail,Grocery / Convenience Store,Health food store,False,6188001119,unknown,0.2,1,Level 2,3,True,True,True,False,
2272804,L_6117704574455,+1 770-457-4455,Galley Gourmet Inc,GA,,"3795 Presidential Pkwy Suite FP-13, Atlanta, GA 30340, United States",Others,Others,Caterer,False,6117704574455,landline,0.2,1,Level 2,3,True,True,True,False,
2272818,L_6119025672433,+1 902-567-2433,Habaneros Modern Taco Bar,,,"Mayflower Mall Food Court, 800 Grand Lake Rd, Grand Lake Road, NS B1P 6S9, Canada",F&B,Dine-in Restaurant,Mexican restaurant,False,6119025672433,landline,0.2,1,Level 2,3,True,True,True,False,
2272826,L_616496300937,+64 9 630 0937,Balmoral Bowling Club,,,"14 Mont Le Grand Road, Mount Eden, Auckland 1446, New Zealand",Others,Others,Sports club,False,616496300937,landline,0.2,1,Level 2,3,True,True,True,False,
2272849,L_6116045672103,+1 604-567-2103,Vin De Garde Custom Wine Cellars,,,"1125 Vernon Dr, Vancouver, BC V6A 4K5, Canada",Others,Others,Wine cellar,False,6116045672103,landline,0.2,1,Level 2,3,True,True,True,False,
2272853,L_6117788023500,+1 778-802-3500,Copperpenny Distilling Co.,,,"288 Esplanade East Unit 103, North Vancouver, BC V7L 1A3, Canada",Others,Others,Distillery,False,6117788023500,landline,0.2,1,Level 2,3,True,True,True,False,
2272854,L_6116043362456,+1 604-336-2456,Grapes & Soda,,,"1541 W 6th Ave, Vancouver, BC V6J 1R1, Canada",F&B,Bar / Pub / Nightlife,Bar,False,6116043362456,landline,0.2,1,Level 2,3,True,True,True,False,
2272855,L_6116044921010,+1 604-492-1010,The One Sixty Wine Bar & Cafe,,,"3141 Murray St, Port Moody, BC V3H 0L9, Canada",F&B,Dine-in Restaurant,Restaurant,False,6116044921010,landline,0.2,1,Level 2,3,True,True,True,False,
2272856,L_6116046814144,+1 604-681-4144,The Wine Bar At Provence Marinaside,,,"1167 Marinaside Crescent, Vancouver, BC V6Z 2Y2, Canada",F&B,Dine-in Restaurant,Restaurant,False,6116046814144,landline,0.2,1,Level 2,3,True,True,True,False,
2272857,L_6116044211092,+1 604-421-1092,Hop & Vine Taphouse,,,"#9, 1601 Burnwood Dr, Burnaby, BC V5A 4H1, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6116044211092,landline,0.2,1,Level 2,3,True,True,True,False,
2272858,L_6116045658815,+1 604-565-8815,Gran Reserva,,,"1014 Main St, Vancouver, BC V6A 2W1, Canada",F&B,Bar / Pub / Nightlife,Lounge,False,6116045658815,landline,0.2,1,Level 2,3,True,True,True,False,
2272859,L_6116044235400,+1 604-423-5400,Bar Gobo,,,"237 Union St, Vancouver, BC V6A 2B2, Canada",F&B,Bar / Pub / Nightlife,Wine bar,False,6116044235400,landline,0.2,1,Level 2,3,True,True,True,False,
2272860,L_6116044213114,+1 604-421-3114,Hop & Vine Liquor Store,,,"1601 Burnwood Dr, Burnaby, BC V5A 4H1, Canada",Retail,Others,Bottle Shop and Liquor Store,False,6116044213114,landline,0.2,1,Level 2,3,True,True,True,False,
2272861,L_6116046394768,+1 604-639-4768,Grain Tasting Bar,,,"655 Burrard St, Vancouver, BC V6C 2R7, Canada",F&B,Bar / Pub / Nightlife,Bar,False,6116046394768,landline,0.2,1,Level 2,3,True,True,True,False,
2272862,L_6116042422767,+1 604-242-2767,Cask Whisky Vault,,,"8400 West Rd #105, Richmond, BC V6X 0S7, Canada",F&B,Bar / Pub / Nightlife,Bar,False,6116042422767,landline,0.2,1,Level 2,3,True,True,True,False,
2272863,L_6116049878070,+1 604-987-8070,My Wine Cellar,,,"1501 Lonsdale Ave #112, North Vancouver, BC V7M 2J2, Canada",Retail,Others,Winemaking supply store,False,6116049878070,landline,0.2,1,Level 2,3,True,True,True,False,
2272864,L_6116043369466,+1 604-336-9466,Bar Corso,,,"1566 Commercial Dr, Vancouver, BC V5L 3Y2, Canada",F&B,Dine-in Restaurant,Italian restaurant,False,6116043369466,landline,0.2,1,Level 2,3,True,True,True,False,
2272865,L_6116044398483,+1 604-439-8483,Chateau Vino Wine Cellar Ltd,,,"6833 Merritt Ave, Burnaby, BC V5J 1G2, Canada",Retail,Others,Winemaking supply store,False,6116044398483,landline,0.2,1,Level 2,3,True,True,True,False,
2272866,L_6116046375204,+1 604-637-5204,Tap & Barrel • Brentwood,,,"In The Amazing Brentwood Plaza, 4580 Brentwood Blvd Unit 1211, Burnaby, BC V5C 0K3, Canada",F&B,Dine-in Restaurant,Restaurant,False,6116046375204,landline,0.2,1,Level 2,3,True,True,True,False,
2272867,L_6116045596926,+1 604-559-6926,Wine K,,,"4663 Byrne Rd, Burnaby, BC V5J 5A4, Canada",F&B,Bar / Pub / Nightlife,Brewery,False,6116045596926,landline,0.2,1,Level 2,3,True,True,True,False,
2272894,L_6118193269559,+1 819-326-9559,Walmart Supercentre,,,"400 Rue Laverdure, Sainte-Agathe-des-Monts, QC J8C 0A2, Canada",Retail,Others,Department store,False,6118193269559,landline,0.2,1,Level 2,3,True,True,True,True,
2272895,L_6114504386776,+1 450-438-6776,Walmart Supercentre,,,"1030 Bd du Grand Héron, Saint-Jérôme, QC J7Y 5K8, Canada",Retail,Others,Department store,False,6114504386776,landline,0.2,1,Level 2,3,True,True,True,True,
2272896,L_6118197140333,+1 819-714-0333,Biclo - Boutique De Vélo,,,"1754 Chem. du Village, Saint-Adolphe-d'Howard, QC J0T 2B0, Canada",Retail,Others,Bicycle Shop,False,6118197140333,landline,0.2,1,Level 2,3,True,True,True,False,
2272901,L_61441904500105,+44 1904 500105,Villaggio,,,"12 Blossom St, York YO24 1AE, United Kingdom",F&B,Dine-in Restaurant,Italian restaurant,False,61441904500105,landline,0.2,1,Level 2,3,True,True,True,False,
