id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,phone_masked,phone_from_leadkey,phone_type,phone_match_score,phone_frequency,phone_quality,reachability_score,kpay_relevant,has_address,has_sector,name_suburb_dup,state_clean,reach_address,reachability,sector_score,geo_score,data_completeness,kmf_score,tier,sector_level_1_clean
2256441,L_61732795262,+61 7 3279 5262,Nutrition Warehouse Jindalee,QLD,jindalee,"Shop 20B/34 Goggs Rd, Jindalee QLD 4074, Australia",Retail,Health & Beauty Retail,Vitamin & supplements store,False,61732795262,landline,1.0,1,Level 3,25,True,True,True,False,QLD,10,35,26.0,1,10,72.0,Tier 2,Retail
2256443,L_61492859760,+61 492 859 760,Asn Warragul,VIC,warragul,"37 Smith St, Warragul VIC 3820, Australia",Retail,Health & Beauty Retail,Vitamin & supplements store,False,61492859760,mobile,1.0,1,Level 3,30,True,True,True,False,VIC,10,40,26.0,1,10,77.0,Tier 2,Retail
2256445,L_61747796059,+61 7 4779 6059,Asn Townsville,QLD,garbutt,"Shop 16 Building 1 Domain Central Shopping Centre, 103 Duckworth St, Garbutt QLD 4814, Australia",Retail,Health & Beauty Retail,Vitamin & supplements store,False,61747796059,landline,1.0,1,Level 3,25,True,True,True,False,QLD,10,35,26.0,1,10,72.0,Tier 2,Retail
2256446,L_61749720988,+61 7 4972 0988,Asn Gladstone,QLD,kin kora,"Shop 6/85 Sun Valley Rd, Kin Kora QLD 4680, Australia",Retail,Health & Beauty Retail,Vitamin & supplements store,False,61749720988,landline,1.0,1,Level 3,25,True,True,True,False,QLD,10,35,26.0,1,10,72.0,Tier 2,Retail
2256447,L_61747782471,+61 7 4778 2471,Asn Fairfield Central,QLD,idalia,"Fairfield Central Shopping Centre shop 19 2, 30 Lakeside Dr, Idalia QLD 4811, Australia",Retail,Health & Beauty Retail,Vitamin & supplements store,False,61747782471,landline,1.0,1,Level 3,25,True,True,True,False,QLD,10,35,26.0,1,10,72.0,Tier 2,Retail
2256450,L_61755800006,+61 7 5580 0006,Supplement Kingdom Coomera,QLD,coomera,"Shop 1069, 83/121 Foxwell Rd, Coomera QLD 4209, Australia",Retail,Health & Beauty Retail,Vitamin & supplements store,False,61755800006,landline,1.0,1,Level 3,25,True,True,True,False,QLD,10,35,26.0,1,10,72.0,Tier 2,Retail
2256472,L_61279080114,+61 2 7908 0114,Patio Black Spot Removal Pty,NSW,barangaroo,"300 Barangaroo Ave, Barangaroo NSW 2000, Australia",Others,Others,Household chemicals supplier,False,61279080114,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256475,L_611300133540,+61 1300 133 540,Exit Advisory Group,NSW,sydney,"Three International Towers, Level 24/300 Barangaroo Ave, Sydney NSW 2000, Australia",Professional Services,Real Estate & Property,Business broker,False,611300133540,shared_cost,1.0,1,Level 3,20,True,True,True,False,NSW,10,30,12.0,5,10,57.0,Tier 2,Professional Services
2256476,L_611300232848,+61 1300 232 848,Electricity Monster,NSW,sydney,"Level 14/309 Kent St, Sydney NSW 2000, Australia",Others,Government / Utility Services,Electric utility company,False,611300232848,shared_cost,1.0,1,Level 3,20,True,True,True,False,NSW,10,30,9.0,5,10,54.0,Tier 2,Others
2256477,L_61293210123,+61 2 9321 0123,Rejuvacare International Pty Ltd,NSW,sydney,"189 Kent St, Sydney NSW 2000, Australia",Others,Government / Utility Services,Distribution service,False,61293210123,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,5,10,59.0,Tier 2,Others
2256488,L_61416019905,+61 416 019 905,Oops Craft Studio,NSW,,"shopL102 / 80 Dixon St, Level 1 Dixon FoodieVerse, NSW 2000, Australia",Retail,Others,Craft store,False,61416019905,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,1,10,77.0,Tier 2,Retail
2256493,L_61296182444,+61 2 9618 2444,Signarama Macarthur,NSW,ingleburn,"15/79 Williamson Rd, Ingleburn NSW 2565, Australia",Retail,Others,Sign shop,False,61296182444,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,1,10,72.0,Tier 2,Retail
2256495,L_61246474996,+61 2 4647 4996,Eye Concepts Optometrist Narellan,NSW,narellan,"Shop 205/326 Camden Valley Wy, Narellan NSW 2567, Australia",Others,Others,Optometrist,False,61246474996,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256496,L_611300214457,+61 1300 214 457,Gold Bullion Australia,NSW,sydney,"Lower Ground Floor/343 George St, Sydney NSW 2000, Australia",Others,Others,Gold dealer,False,611300214457,shared_cost,1.0,1,Level 3,20,True,True,True,False,NSW,10,30,9.0,5,10,54.0,Tier 2,Others
2256498,L_61295314055,+61 2 9531 4055,Jdesign & Decorating,NSW,caringbah,"1/11-13 President Ave, Caringbah NSW 2229, Australia",Others,Others,Interior designer,False,61295314055,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256500,L_611300187363,+61 1300 187 363,Trend Optic,VIC,melbourne,"Ground Floor/309-311 Little Collins St, Melbourne VIC 3000, Australia",Others,Others,Optician,False,611300187363,shared_cost,1.0,1,Level 3,20,True,True,True,False,VIC,10,30,9.0,1,10,50.0,Tier 2,Others
2256560,L_61456456035,+61 456 456 035,Sin Den Bikes,NSW,barnsley,"35 Northville Dr, Barnsley NSW 2278, Australia",Retail,Others,Motorcycle shop,False,61456456035,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,1,10,77.0,Tier 2,Retail
2256562,L_61249532274,+61 2 4953 2274,Jh Protective Coatings,NSW,barnsley,"57 Northville Dr, Barnsley NSW 2278, Australia",Others,Government / Utility Services,Sandblasting service,False,61249532274,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256563,L_611300850103,+61 1300 850 103,Nasanta Pty Limited,NSW,sydney,"Unit 15/50 Botanic Rd, Sydney NSW 2088, Australia",Retail,Health & Beauty Retail,Beauty supply store,False,611300850103,shared_cost,1.0,1,Level 3,20,True,True,True,False,NSW,10,30,26.0,5,10,71.0,Tier 2,Retail
2256564,L_61291813157,+61 2 9181 3157,Drummoyne Optometry,NSW,drummoyne,"Shop 2 38-50 Corner Victoria & Lyons Road Sutton Place Shopping Centre, Drummoyne NSW 2047, Australia",Others,Others,Optometrist,False,61291813157,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256565,L_611300685095,+61 1300 685 095,Bn Healthy,QLD,stafford,"7 Harvton St, Stafford QLD 4053, Australia",Retail,Health & Beauty Retail,Vitamin & supplements store,False,611300685095,shared_cost,1.0,1,Level 3,20,True,True,True,False,QLD,10,30,26.0,1,10,67.0,Tier 2,Retail
2256566,L_61433182274,+61 433 182 274,Me Muscle Nutrition,QLD,bundall,"7 Medland Ct, Bundall QLD 4217, Australia",Retail,Health & Beauty Retail,Vitamin & supplements store,False,61433182274,mobile,1.0,1,Level 3,30,True,True,True,False,QLD,10,40,26.0,1,10,77.0,Tier 2,Retail
2256568,L_611800717549,+61 1800 717 549,Therastore Au,QLD,murarrie,"Unit 21/93 Rivergate Pl, Murarrie QLD 4172, Australia",Retail,Health & Beauty Retail,Vitamin & supplements store,False,611800717549,toll_free,1.0,1,Level 3,10,True,True,True,False,QLD,10,20,26.0,1,10,57.0,Tier 2,Retail
2256573,L_61730741980,+61 7 3074 1980,Toymate Morayfield,QLD,morayfield,"Morayfield Supa Centre, Shop 4/312-344 Morayfield Rd, Morayfield QLD 4506, Australia",Retail,Others,Toy store,False,61730741980,landline,1.0,1,Level 3,25,True,True,True,False,QLD,10,35,26.0,1,10,72.0,Tier 2,Retail
2256575,L_61422921888,+61 422 921 888,4Ever Nails Beauty & Head Spa,NSW,shellharbour city centre,"Stockland Shellharbour, Shop 229, Shellharbour City Centre NSW 2529, Australia",Beauty & Wellness,Beauty Salon / Barber,Beauty salon,False,61422921888,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,1,10,77.0,Tier 2,Beauty & Wellness
2256577,L_61435820310,+61 435 820 310,Kendall Consulting Engineers,NSW,warilla,"6 Beverley Ave, Warilla NSW 2528, Australia",Others,Others,Structural engineer,False,61435820310,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,9.0,1,10,60.0,Tier 2,Others
2256578,L_61410433736,+61 410 433 736,On Common Ground Landscapes,NSW,barrack heights,"62 Strata Ave, Barrack Heights NSW 2528, Australia",Others,Others,Landscaper,False,61410433736,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,9.0,1,10,60.0,Tier 2,Others
2256581,L_61247211402,+61 2 4721 1402,City Optics Optometrist Penrith (Formerly City Specs),NSW,penrith,"Westfield Penrith, Level 2, Shop 256/585 High St, Penrith NSW 2750, Australia",Others,Others,Optometrist,False,61247211402,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256582,L_61298296886,+61 2 9829 6886,City Optics Wetherill Park,NSW,wetherill park,"Stockland Wetherill Park, Shop 276/561-583 Polding St, Wetherill Park NSW 2164, Australia",Others,Others,Optometrist,False,61298296886,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256583,L_61421982080,+61 421 982 080,Greenskin Games,NSW,wallsend,"10 Birchgrove Dr, Wallsend NSW 2287, Australia",Retail,Specialty Retail,Hobby store,False,61421982080,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,1,10,77.0,Tier 2,Retail
2256584,L_61403241161,+61 403 241 161,Rc Picture Framing,NSW,charlestown,"Tiral St, Charlestown NSW 2290, Australia",Retail,Others,Picture frame shop,False,61403241161,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,1,10,77.0,Tier 2,Retail
2256585,L_61407511840,+61 407 511 840,Michelle Interiors,NSW,hill,"Castle Hill NSW 2154, Australia",Others,Others,Interior Decorator,False,61407511840,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,9.0,1,10,60.0,Tier 2,Others
2256586,L_61249421071,+61 2 4942 1071,The Framing Game,NSW,charlestown,"Shop 3 Hilltop Plaza Mall, Charlestown NSW 2290, Australia",Retail,Others,Picture frame shop,False,61249421071,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,1,10,72.0,Tier 2,Retail
2256587,L_61269771348,+61 2 6977 1348,Blue Frog Optics,NSW,temora,"224 Hoskins St, Temora NSW 2666, Australia",Others,Others,Optometrist,False,61269771348,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256588,L_61266433854,+61 2 6643 3854,Dolly'S Pet Shop,NSW,grafton,"57 Prince St, Grafton NSW 2460, Australia",Retail,Others,Pet Shop,False,61266433854,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,1,10,72.0,Tier 2,Retail
2256590,L_61755757510,+61 7 5575 7510,Medispecs Optical Robina,QLD,robina,"Robina Town Centre, Bazaar Street, Robina QLD 4226, Australia",Others,Others,Optometrist,False,61755757510,landline,1.0,1,Level 3,25,True,True,True,False,QLD,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256591,L_61244435022,+61 2 4443 5022,Bvn Landscape Supplies & Concrete Nowra Region,NSW,st georges basin,"110 The Wool Rd, St Georges Basin NSW 2540, Australia",Others,Others,Landscaper,False,61244435022,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256593,L_61419103812,+61 419 103 812,Inside Creations,NSW,deniliquin,"362 Harfleur St, Deniliquin NSW 2710, Australia",Others,Others,Interior Decorator,False,61419103812,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,9.0,1,10,60.0,Tier 2,Others
2256596,L_61246483438,+61 2 4648 3438,Eyeview Optometrists Narellan,NSW,narellan,"Narellan Town Centre, Shop 34/326 Camden Valley Wy, Narellan NSW 2567, Australia",Others,Others,Optometrist,False,61246483438,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256598,L_61280415221,+61 2 8041 5221,Owl Optometrist,NSW,newtown,"417A King St, Newtown NSW 2042, Australia",Others,Others,Optometrist,False,61280415221,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256604,L_61353324800,+61 3 5332 4800,Sturt Optical,VIC,ballarat central,"731 Sturt St, Ballarat Central VIC 3350, Australia",Others,Others,Optometrist,False,61353324800,landline,1.0,1,Level 3,25,True,True,True,False,VIC,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256608,L_61429018908,+61 429 018 908,Mendham Contracting,NSW,barry,"Teasdale Park, 1835 Hobbys Yards Rd, Barry NSW 2799, Australia",Others,Others,Fertiliser Supplier,False,61429018908,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,9.0,1,10,60.0,Tier 2,Others
2256610,L_61267652600,+61 2 6765 2600,Independent Bearings & Spares,NSW,taminda,"Unit 7/1 A Wirraway St, Taminda NSW 2340, Australia",Others,Others,Bearing supplier,False,61267652600,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256611,L_61390189711,+61 3 9018 9711,Hbm Hair And Beauty Mart,VIC,reservoir,"125 Spring St, Reservoir VIC 3073, Australia",Retail,Health & Beauty Retail,Beauty supply store,False,61390189711,landline,1.0,1,Level 3,25,True,True,True,False,VIC,10,35,26.0,1,10,72.0,Tier 2,Retail
2256612,L_61262804833,+61 2 6280 4833,Modena Appliances,ACT,mitchell,"4/5 Callan St, Mitchell ACT 2911, Australia",Retail,Others,Appliance store,False,61262804833,landline,1.0,1,Level 3,25,True,True,True,False,ACT,10,35,26.0,1,10,72.0,Tier 2,Retail
2256613,L_61242944773,+61 2 4294 4773,Burgh Eyewear,NSW,helensburgh,"7A Walker St, Helensburgh NSW 2508, Australia",Others,Others,Optometrist,False,61242944773,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256614,L_61280066698,+61 2 8006 6698,York & Onos,NSW,hurstville,"1 Barratt St, Hurstville NSW 2220, Australia",Others,Others,Optician,False,61280066698,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,15,10,69.0,Tier 2,Others
2256615,L_61424638165,+61 424 638 165,Dam Electrical,NSW,basin view,"38 Reserve Rd, Basin View NSW 2540, Australia",Others,Government / Utility Services,Electrical installation service,False,61424638165,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,12.0,1,10,63.0,Tier 2,Retail - Electronics
2256617,L_61268421533,+61 2 6842 1533,Coonabarabran Vision Splendid Optometrist,NSW,coonabarabran,"49 John St, Coonabarabran NSW 2380, Australia",Others,Others,Optician,False,61268421533,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256619,L_61390774803,+61 3 9077 4803,Qvoptik,VIC,melbourne,"17-19 Red Cape Ln, Melbourne VIC 3000, Australia",Others,Others,Optometrist,False,61390774803,landline,1.0,1,Level 3,25,True,True,True,False,VIC,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256620,L_61413398908,+61 413 398 908,Designing Divas,NSW,port macquarie,"Unit 11&12/16 Karungi Cres, Port Macquarie NSW 2444, Australia",Others,Others,Interior designer,False,61413398908,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,9.0,1,10,60.0,Tier 2,Others
2256621,L_61404868112,+61 404 868 112,Pacific Designer Bathrooms,NSW,port macquarie,"Unit 14/54 William St, Port Macquarie NSW 2444, Australia",Others,Others,Bathroom remodeler,False,61404868112,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,9.0,1,10,60.0,Tier 2,Others
2256622,L_61428921607,+61 428 921 607,Full Cream Studio,NSW,coffs harbour,"70 Manning Ave, Coffs Harbour NSW 2450, Australia",Others,Others,Interior designer,False,61428921607,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,9.0,1,10,60.0,Tier 2,Others
2256626,L_61266864889,+61 2 6686 4889,Ballina Veterinary Hospital,NSW,ballina,"14 River St, Ballina NSW 2478, Australia",Others,Others,Veterinarian,False,61266864889,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256644,L_61295559155,+61 2 9555 9155,Soundwright Professional Audio,NSW,balmain,"Unit 7/23 Reynolds St, Balmain NSW 2041, Australia",Others,Others,Recording studio,False,61295559155,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256627,L_61266867416,+61 2 6686 7416,Vetlove Ballina Veterinary Clinic,NSW,ballina,"3/122 Tamar St, Ballina NSW 2478, Australia",Others,Others,Veterinarian,False,61266867416,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256629,L_61400490482,+61 400 490 482,Altus Design Studio,NSW,balmain,"5/332 Darling St, Balmain NSW 2041, Australia",Others,Others,Interior designer,False,61400490482,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,9.0,1,10,60.0,Tier 2,Others
2256630,L_61448987799,+61 448 987 799,Marina Saclley Studio,NSW,balmain,"22 White St, Balmain NSW 2041, Australia",Others,Others,Interior designer,False,61448987799,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,9.0,1,10,60.0,Tier 2,Others
2256643,L_61256226061,+61 2 5622 6061,Black Pepper,NSW,ballina,"123 River St, Ballina NSW 2478, Australia",Retail,Fashion & Accessories,Clothing store,False,61256226061,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,1,10,72.0,Tier 2,Retail
2256645,L_61295990385,+61 2 9599 0385,Chinatown Florist,NSW,sydney,"377-383 Sussex St, Sydney NSW 2000, Australia",Others,Others,Florist,False,61295990385,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,5,10,76.0,Tier 2,Retail
2256646,L_61298794223,+61 2 9879 4223,Phoebe Street Marina,NSW,balmain,"5A Phoebe St, Balmain NSW 2041, Australia",Others,Others,Marina,False,61298794223,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256649,L_61295557087,+61 2 9555 7087,Fineline Labels,NSW,balmain,"382 Darling St, Balmain NSW 2041, Australia",Others,Others,Custom label printer,False,61295557087,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,1,10,58.0,Tier 2,Retail - Electronics
2256657,L_61428054505,+61 428 054 505,Nearby Electrical,NSW,badagarang,"27 Wirraway Bvd, Badagarang NSW 2540, Australia",Others,Others,Electrician,False,61428054505,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,12.0,1,10,63.0,Tier 2,Professional Services
2256658,L_61756706912,+61 7 5670 6912,Nutrition Warehouse Pimpama,QLD,pimpama,"Home Focus, 12 Nexus Dr, Pimpama QLD 4209, Australia",Retail,Health & Beauty Retail,Vitamin & supplements store,False,61756706912,landline,1.0,1,Level 3,25,True,True,True,False,QLD,10,35,26.0,1,10,72.0,Tier 2,Retail
2256659,L_61256439793,+61 2 5643 9793,Bailey Nelson Optometrist - Byron Bay,NSW,byron bay,"Shop 1/15 Lawson St, Byron Bay NSW 2481, Australia",Others,Others,Optometrist,False,61256439793,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256660,L_61432173288,+61 432 173 288,Sis - Affordable Bag Hire Wagga,NSW,wagga wagga,"78 Baylis St, Wagga Wagga NSW 2650, Australia",Retail,Others,Handbags shop,False,61432173288,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,1,10,77.0,Tier 2,Retail
2256662,L_61436466485,+61 436 466 485,Bisque Traders,NSW,byron bay,"3/21 Brigantine St, Byron Bay NSW 2481, Australia",Retail,Home & Furniture,Furniture store,False,61436466485,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,1,10,77.0,Tier 2,Retail
2256663,L_61255556990,+61 2 5555 6990,Bangalow Vets,NSW,bangalow,"Unit 1 Bangalow Business Centre Cnr Lismore Rd &, Dudgeons Ln, Bangalow NSW 2479, Australia",Others,Others,Veterinarian,False,61255556990,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256664,L_61262261136,+61 2 6226 1136,Geoff Day Optometrists,NSW,yass,"4/175 Comur St, Yass NSW 2582, Australia",Others,Others,Optician,False,61262261136,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256668,L_61295973030,+61 2 9597 3030,Eyespire Optometrist,NSW,rockdale,"458 Princes Hwy, Rockdale NSW 2216, Australia",Others,Others,Optometrist,False,61295973030,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,1,10,58.0,Tier 2,Professional Services
2256669,L_61295675694,+61 2 9567 5694,Perfections In Sight,NSW,rockdale,"4/2-4 King Ln, Rockdale NSW 2216, Australia",Others,Others,Optician,False,61295675694,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256673,L_61451982357,+61 451 982 357,Collins Rain Luxury,VIC,melbourne,"Unit 908/201 Collins St, Melbourne VIC 3000, Australia",Retail,Others,Handbags shop,False,61451982357,mobile,1.0,1,Level 3,30,True,True,True,False,VIC,10,40,26.0,1,10,77.0,Tier 2,Retail
2256675,L_61296978080,+61 2 9697 8080,Vsp Australia,NSW,banksmeadow,"Unit 2/14A Baker St, Banksmeadow NSW 2019, Australia",Others,Government / Utility Services,Distribution service,False,61296978080,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,9.0,1,10,55.0,Tier 2,Others
2256689,L_61272087796,+61 2 7208 7796,Oscar Wylee Optometrist - Bankstown,NSW,bankstown,"Bankstown Central, Shop 188 North Terrace, Bankstown NSW 2200, Australia",Others,Others,Optometrist,False,61272087796,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,10,10,67.0,Tier 2,Professional Services
2256691,L_61297915446,+61 2 9791 5446,Eyespot Eyecare Bankstown,NSW,bankstown,"353 Chapel Rd, Bankstown NSW 2200, Australia",Others,Others,Optometrist,False,61297915446,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,12.0,10,10,67.0,Tier 2,Professional Services
